"Activity"	"Mean"	"Standard_Deviation"
"STANDING"	-0.61496219557246	0.525422704648604
"STANDING"	-0.647274104721444	0.52211225602735
"STANDING"	-0.647293056420499	0.524227498890913
"STANDING"	-0.655674218649447	0.522514290112606
"STANDING"	-0.653630397092692	0.516825084193574
"STANDING"	-0.654543507811943	0.515781747229962
"STANDING"	-0.654066031878966	0.531901005169185
"STANDING"	-0.655099753896649	0.535354931138429
"STANDING"	-0.651388071973672	0.52792235477587
"STANDING"	-0.644779641483422	0.535406857534822
"STANDING"	-0.643271498178717	0.539210829125223
"STANDING"	-0.649243370587433	0.530148554700528
"STANDING"	-0.649915562486274	0.53227242859172
"STANDING"	-0.654018153085027	0.54184516029817
"STANDING"	-0.660830147063815	0.535799774232723
"STANDING"	-0.657350963149465	0.532940108909883
"STANDING"	-0.634993551387291	0.527802540640833
"STANDING"	-0.645007655016043	0.528537077916583
"STANDING"	-0.655797697193725	0.522170301600853
"STANDING"	-0.650731159711943	0.520339052380929
"STANDING"	-0.65490590843369	0.519776210603728
"STANDING"	-0.652773154552585	0.524112700445416
"STANDING"	-0.653156234235829	0.53153348070767
"STANDING"	-0.655018017216221	0.526630873499941
"STANDING"	-0.648797006704635	0.519114356418944
"STANDING"	-0.641886008375579	0.526702409507361
"STANDING"	-0.647933263927255	0.52784390117251
"STANDING"	-0.649366737998931	0.531209219996447
"STANDING"	-0.657127883683066	0.525402228235043
"STANDING"	-0.650099720474688	0.529484179677577
"STANDING"	-0.659403912918538	0.523583326676972
"STANDING"	-0.651428875074153	0.529620445594747
"STANDING"	-0.653476607530125	0.526305606509693
"STANDING"	-0.64928204224082	0.529656143843737
"STANDING"	-0.648090421723333	0.534624970822908
"SITTING"	-0.560825128040463	0.537772534275662
"SITTING"	-0.630067115042891	0.517500014266805
"SITTING"	-0.637632417414439	0.524700753127896
"SITTING"	-0.649324164956506	0.516289716081533
"SITTING"	-0.655928921703743	0.523760267012533
"SITTING"	-0.654460805483922	0.531287893913211
"SITTING"	-0.646740692532977	0.540348378223227
"SITTING"	-0.647995674420499	0.531697432557856
"SITTING"	-0.641613565310303	0.528559451237296
"SITTING"	-0.641698890588592	0.535929912423294
"SITTING"	-0.646086413603209	0.534430228238084
"SITTING"	-0.65891486792246	0.512382263685454
"SITTING"	-0.656050643816756	0.51982988217009
"SITTING"	-0.652818705028378	0.527752663401523
"SITTING"	-0.653121674149537	0.535355962526354
"SITTING"	-0.645218456798217	0.529432092274784
"SITTING"	-0.60332111640861	0.53805432130308
"SITTING"	-0.623300857084456	0.547839252245076
"SITTING"	-0.638546939053298	0.545770774965972
"SITTING"	-0.641406690622995	0.540596309330768
"SITTING"	-0.646608826788859	0.537539880814542
"SITTING"	-0.649887670421925	0.543256769546797
"SITTING"	-0.654412286271599	0.539488896264683
"SITTING"	-0.658278386170945	0.528767030822201
"SITTING"	-0.654288598355972	0.533146175679857
"SITTING"	-0.65558595760633	0.528714604992307
"SITTING"	-0.653256516814545	0.5259461051182
"SITTING"	-0.648488127778289	0.537742629731283
"SITTING"	-0.654559353348021	0.534793651076739
"SITTING"	-0.657408685440339	0.532514363711994
"SITTING"	-0.658189617927451	0.534271735181212
"LAYING"	-0.569270108511586	0.537151625943696
"LAYING"	-0.609549339194852	0.553317988762886
"LAYING"	-0.625115904682531	0.533206903691486
"LAYING"	-0.624409362141889	0.517012538908272
"LAYING"	-0.630832951244741	0.518934104125913
"LAYING"	-0.645065243614795	0.534844382172043
"LAYING"	-0.632022224984314	0.519140419591277
"LAYING"	-0.562361212550802	0.543510453571614
"LAYING"	-0.570475882458111	0.537717265263613
"LAYING"	-0.5653713521059	0.542688117979854
"LAYING"	-0.584511939032692	0.551786614310597
"LAYING"	-0.572352423484492	0.563813743634709
"LAYING"	-0.571601419763993	0.562018228624297
"LAYING"	-0.604408936456506	0.542734097945433
"LAYING"	-0.594003884970339	0.546508517667273
"LAYING"	-0.602970570897273	0.53891463126224
"LAYING"	-0.587057853394652	0.572448243069733
"LAYING"	-0.595675596765419	0.548026081827327
"LAYING"	-0.592482117133333	0.545021619532089
"LAYING"	-0.609229839036185	0.535422992449283
"LAYING"	-0.627364512907308	0.525650534532363
"LAYING"	-0.507943370752228	0.555641493480927
"LAYING"	-0.597487825141889	0.528241374291281
"LAYING"	-0.596825793502139	0.536235653208486
"LAYING"	-0.576078385127273	0.539198354112358
"LAYING"	-0.577884634029234	0.552420627767205
"LAYING"	-0.582114402215134	0.54482030829789
"LAYING"	-0.626609793621034	0.551808729807786
"LAYING"	-0.637553738594403	0.527447616591099
"LAYING"	-0.560093840978146	0.553834892693849
"LAYING"	-0.541203616384745	0.56965016095778
"LAYING"	-0.544656380214082	0.559089571921791
"LAYING"	-0.592991237514973	0.539243720508178
"LAYING"	-0.615047376253832	0.532829944056193
"LAYING"	-0.603262355675205	0.532880736660045
"LAYING"	-0.587605478103743	0.539201492872445
"LAYING"	-0.605396926783601	0.537291542222325
"LAYING"	-0.617047108690731	0.531464283572441
"LAYING"	-0.627462186403351	0.525805699145747
"LAYING"	-0.616460310306774	0.521881819011481
"WALKING"	-0.497285522009982	0.485492261845947
"WALKING"	-0.464171056029055	0.486542304609452
"WALKING"	-0.454476955386148	0.487507578629641
"WALKING"	-0.4564097605082	0.489017260631401
"WALKING"	-0.473893348967914	0.492940316833747
"WALKING"	-0.487323659841283	0.478730112626169
"WALKING"	-0.494165836004278	0.492153453734937
"WALKING"	-0.491676071245098	0.487838348683463
"WALKING"	-0.478416802853832	0.482585081938291
"WALKING"	-0.47057724660107	0.485098907707921
"WALKING"	-0.467765083172727	0.483957592232005
"WALKING"	-0.474041727771836	0.481020455574794
"WALKING"	-0.480232500252585	0.489758712629216
"WALKING"	-0.470602083122995	0.492689528803515
"WALKING"	-0.459250154922513	0.483082724151974
"WALKING"	-0.463606136431551	0.479462750171519
"WALKING"	-0.47541585541943	0.484076118315621
"WALKING"	-0.473567991316934	0.479182735133317
"WALKING"	-0.465483280750713	0.482194115345689
"WALKING"	-0.477605223018217	0.479575868804866
"WALKING"	-0.499281614439572	0.489565091172244
"WALKING"	-0.467484937570125	0.47852720441854
"WALKING"	-0.464199937593048	0.482403096058155
"WALKING"	-0.459476136286096	0.484043623554109
"WALKING"	-0.450784903329947	0.477215414636322
"WALKING"	-0.457639118711052	0.476910984228065
"WALKING"	-0.450433364946881	0.478745390088944
"WALKING"	-0.445261400732442	0.473425587939914
"WALKING"	-0.445241188192157	0.48075347348433
"WALKING"	-0.453170028711943	0.476806949614578
"WALKING"	-0.45229389509893	0.484217703080775
"WALKING"	-0.456939646450838	0.487909720992468
"WALKING"	-0.451972516077897	0.486404408274344
"WALKING"	-0.438823420784314	0.473228930068824
"WALKING"	-0.448720519652513	0.475696130558053
"WALKING"	-0.461930550062549	0.487816309171428
"WALKING"	-0.477718380024314	0.481432091143893
"WALKING"	-0.465017791348057	0.489622683918375
"WALKING_DOWNSTAIRS"	-0.397659574409269	0.48204891314086
"WALKING_DOWNSTAIRS"	-0.3990506912959	0.482980591416194
"WALKING_DOWNSTAIRS"	-0.400015887135472	0.479896672179013
"WALKING_DOWNSTAIRS"	-0.405858557468378	0.469413483334381
"WALKING_DOWNSTAIRS"	-0.392365143856702	0.472581628733964
"WALKING_DOWNSTAIRS"	-0.410214841035294	0.478996803116254
"WALKING_DOWNSTAIRS"	-0.41254011974795	0.472557030555275
"WALKING_DOWNSTAIRS"	-0.388399638558004	0.478366129253657
"WALKING_DOWNSTAIRS"	-0.409353590564349	0.477438782374702
"WALKING_DOWNSTAIRS"	-0.446275901171034	0.495770830644765
"WALKING_DOWNSTAIRS"	-0.448324696681818	0.494630996965192
"WALKING_DOWNSTAIRS"	-0.419846736207861	0.468535387915052
"WALKING_DOWNSTAIRS"	-0.41702184197451	0.470450832431031
"WALKING_DOWNSTAIRS"	-0.430830905813012	0.479411750825438
"WALKING_DOWNSTAIRS"	-0.420914990927754	0.478549606912173
"WALKING_DOWNSTAIRS"	-0.414950596262781	0.480719306978397
"WALKING_DOWNSTAIRS"	-0.411368928765241	0.480118048372686
"WALKING_DOWNSTAIRS"	-0.43166579092	0.482802498730165
"WALKING_DOWNSTAIRS"	-0.408029676944323	0.500225725675066
"WALKING_DOWNSTAIRS"	-0.399559830565062	0.481656674301757
"WALKING_DOWNSTAIRS"	-0.397967339498877	0.469953482846267
"WALKING_DOWNSTAIRS"	-0.439161214019447	0.478511987458994
"WALKING_DOWNSTAIRS"	-0.436607447008004	0.473141159583079
"WALKING_DOWNSTAIRS"	-0.41576464077148	0.47378254056129
"WALKING_DOWNSTAIRS"	-0.43481739683672	0.469681448251335
"WALKING_DOWNSTAIRS"	-0.41441873026221	0.47583540430463
"WALKING_DOWNSTAIRS"	-0.410960300799644	0.48486193467905
"WALKING_DOWNSTAIRS"	-0.41165898484066	0.474444782319538
"WALKING_UPSTAIRS"	-0.485699358337433	0.492735580149757
"WALKING_UPSTAIRS"	-0.47716856486328	0.499716266467826
"WALKING_UPSTAIRS"	-0.458934982291087	0.49698350560563
"WALKING_UPSTAIRS"	-0.453903260986809	0.484020608866321
"WALKING_UPSTAIRS"	-0.450939068597148	0.490009805514075
"WALKING_UPSTAIRS"	-0.467829328709982	0.483459285237139
"WALKING_UPSTAIRS"	-0.480554869916578	0.482866985370546
"WALKING_UPSTAIRS"	-0.475568624457504	0.48880591047684
"WALKING_UPSTAIRS"	-0.4984553602082	0.502847778440697
"WALKING_UPSTAIRS"	-0.492654573664349	0.498252465770319
"WALKING_UPSTAIRS"	-0.465401562427094	0.504938424968346
"WALKING_UPSTAIRS"	-0.45331659645918	0.499299177337373
"WALKING_UPSTAIRS"	-0.461639705426203	0.485806626647814
"WALKING_UPSTAIRS"	-0.477574215735651	0.482349626379121
"WALKING_UPSTAIRS"	-0.470087134096257	0.483452909013656
"WALKING_UPSTAIRS"	-0.475641339205526	0.485567349473138
"WALKING_UPSTAIRS"	-0.462875688226916	0.483417728831722
"WALKING_UPSTAIRS"	-0.459525813644563	0.487492240269962
"WALKING_UPSTAIRS"	-0.487960715381818	0.487406985750206
"WALKING_UPSTAIRS"	-0.490312383359572	0.484305948081355
"WALKING_UPSTAIRS"	-0.457969084704349	0.495932767249069
"WALKING_UPSTAIRS"	-0.466908895984492	0.498403266006798
"WALKING_UPSTAIRS"	-0.466231184781996	0.496023417630187
"WALKING_UPSTAIRS"	-0.464337829994296	0.484661135549832
"WALKING_UPSTAIRS"	-0.461694613691622	0.479521528405614
"WALKING_UPSTAIRS"	-0.451065082692995	0.483842317766632
"WALKING_UPSTAIRS"	-0.454394331346168	0.482066823870052
"WALKING_UPSTAIRS"	-0.439686431647594	0.485541706122018
"WALKING_UPSTAIRS"	-0.47318494114082	0.497013838063393
"WALKING_UPSTAIRS"	-0.486296652753476	0.490957684822392
"STANDING"	-0.588351210934367	0.539260958984695
"STANDING"	-0.627878761067023	0.543878922834143
"STANDING"	-0.641414343821034	0.541660230136694
"STANDING"	-0.649102918072217	0.542530356659219
"STANDING"	-0.653655984526025	0.536733507904236
"STANDING"	-0.650609454468628	0.543762521143477
"STANDING"	-0.645819779659358	0.514990896639215
"STANDING"	-0.64515861737451	0.507969684865524
"STANDING"	-0.637601849537077	0.525900137351907
"STANDING"	-0.628504291823315	0.551074752758485
"STANDING"	-0.650284816955401	0.538825930710693
"STANDING"	-0.655522789446702	0.524559054649849
"STANDING"	-0.659150126034581	0.516515430126776
"STANDING"	-0.653546631337772	0.519225647533732
"STANDING"	-0.651357767624599	0.521578966524248
"STANDING"	-0.645549693459715	0.543246013375972
"STANDING"	-0.647866115337611	0.546172093828214
"STANDING"	-0.636330288868806	0.524215435010509
"STANDING"	-0.639626750611586	0.516686959177681
"STANDING"	-0.63237876415246	0.544444028690142
"STANDING"	-0.655070633032442	0.522284859246681
"STANDING"	-0.652305706504973	0.53421421386288
"STANDING"	-0.653544956378253	0.53820468441343
"STANDING"	-0.655779047399822	0.534090603327885
"STANDING"	-0.585185190873619	0.566102521686895
"STANDING"	-0.623472510810945	0.566056472451915
"STANDING"	-0.634844189928699	0.564514693981044
"STANDING"	-0.647601275076471	0.546453857186168
"STANDING"	-0.655699569884492	0.532899711346518
"STANDING"	-0.651575609180392	0.534637249644822
"STANDING"	-0.651946051263636	0.534244503316314
"STANDING"	-0.643507490815918	0.550938190302445
"STANDING"	-0.644643032489483	0.553041544460554
"STANDING"	-0.656744063955972	0.535494892318433
"STANDING"	-0.65524974244795	0.53232826528528
"STANDING"	-0.652919327443315	0.537659601490881
"STANDING"	-0.653884810597861	0.539053859601725
"STANDING"	-0.65659484420107	0.532143358600099
"SITTING"	-0.61707506398574	0.546360884396446
"SITTING"	-0.560348381503882	0.560589104547359
"SITTING"	-0.562211195457754	0.556787053525413
"SITTING"	-0.568249493955793	0.543559369808891
"SITTING"	-0.628590721915009	0.549170613390033
"SITTING"	-0.640269584051159	0.546327524951948
"SITTING"	-0.649538639991444	0.527347801087172
"SITTING"	-0.652457371000945	0.531557192284215
"SITTING"	-0.653486429306328	0.531061265908847
"SITTING"	-0.650089584494545	0.536711353709855
"SITTING"	-0.647896050578075	0.541838138223708
"SITTING"	-0.653407145600535	0.541114775133855
"SITTING"	-0.648690913915865	0.533814381992614
"SITTING"	-0.642643309214795	0.544847684716888
"SITTING"	-0.643504121212299	0.542820324543924
"SITTING"	-0.656263432786631	0.533991178211241
"SITTING"	-0.647015022110677	0.539976173240012
"SITTING"	-0.643726875758289	0.542931814554016
"SITTING"	-0.652551976282353	0.535775661086593
"SITTING"	-0.653079240608734	0.532675830688566
"SITTING"	-0.653849044480588	0.540043206770058
"SITTING"	-0.623706158528449	0.553209029121415
"SITTING"	-0.636108756678788	0.548712325278552
"SITTING"	-0.643675869300178	0.534560147352839
"SITTING"	-0.649932415216578	0.523433962429965
"SITTING"	-0.655076500461517	0.525203137189201
"SITTING"	-0.658996872628877	0.524878724129943
"SITTING"	-0.667076276863904	0.524682718617655
"SITTING"	-0.665490205293423	0.518557328986356
"SITTING"	-0.657219705497148	0.532791599637845
"SITTING"	-0.657236454564601	0.544011588346411
"SITTING"	-0.659295815059055	0.53746356700404
"SITTING"	-0.651863712346702	0.540204257870827
"SITTING"	-0.65521563322984	0.536215070278669
"SITTING"	-0.664561674465182	0.517901826165984
"SITTING"	-0.66278465517877	0.514958217680173
"SITTING"	-0.661484706921034	0.515987783739902
"SITTING"	-0.656827368714082	0.536418890053464
"SITTING"	-0.649268863418984	0.547104534866159
"SITTING"	-0.648586498129768	0.545962873717942
"SITTING"	-0.651790678236578	0.54320799110008
"SITTING"	-0.652188124459715	0.535991754292841
"SITTING"	-0.650043919971658	0.538524612984046
"SITTING"	-0.649930586271836	0.548343640124445
"LAYING"	-0.557136397251141	0.542149421259758
"LAYING"	-0.622019112813725	0.558751077760435
"LAYING"	-0.632479578402852	0.543544973278964
"LAYING"	-0.636555922823422	0.542006517952824
"LAYING"	-0.631354244941711	0.553695552200901
"LAYING"	-0.652456107815508	0.527894377151687
"LAYING"	-0.64793766940959	0.528954260451577
"LAYING"	-0.650919810634403	0.537888390181828
"LAYING"	-0.651869865995365	0.546075468857761
"LAYING"	-0.644933750274866	0.547102569725661
"LAYING"	-0.642062385137611	0.54603022941066
"LAYING"	-0.642363507310788	0.540142722169491
"LAYING"	-0.651649983606774	0.535325792446603
"LAYING"	-0.647303927030125	0.551101882658422
"LAYING"	-0.648944169925134	0.550823818849056
"LAYING"	-0.638309037940267	0.556170030123181
"LAYING"	-0.637695116210695	0.549582426167489
"LAYING"	-0.571096515571123	0.553603415027235
"LAYING"	-0.606265134586471	0.566744753348595
"LAYING"	-0.625660850541889	0.561387874936353
"LAYING"	-0.639752092089127	0.543798009133118
"LAYING"	-0.651453211246078	0.53405221533042
"LAYING"	-0.649050382156399	0.547143891288496
"LAYING"	-0.647378231565686	0.556658692713994
"LAYING"	-0.64143909298467	0.550764175680959
"LAYING"	-0.642743925147772	0.557890761650348
"LAYING"	-0.644016831416399	0.550537250236084
"LAYING"	-0.644146200713512	0.543259364399748
"LAYING"	-0.646607247948955	0.540982820555877
"LAYING"	-0.649397254487308	0.530330319771893
"LAYING"	-0.648017481175223	0.52631639995002
"LAYING"	-0.640026959114082	0.546935628711791
"LAYING"	-0.645169755170321	0.544706115258824
"LAYING"	-0.646917977854367	0.545334970534873
"WALKING"	-0.431481275377234	0.463756244442969
"WALKING"	-0.403709672739216	0.472331793658113
"WALKING"	-0.390579321843316	0.474334343680099
"WALKING"	-0.394059946205704	0.474422179676936
"WALKING"	-0.403334703694652	0.472040720093402
"WALKING"	-0.401675792820588	0.468298955752877
"WALKING"	-0.391524153289483	0.467145747119106
"WALKING"	-0.380154407787344	0.462357178988596
"WALKING"	-0.384543666334225	0.466192666433339
"WALKING"	-0.382538091388592	0.453201853761869
"WALKING"	-0.372778056261248	0.45694075636065
"WALKING"	-0.393948858615258	0.457087069089485
"WALKING"	-0.402125703886988	0.466727794403939
"WALKING"	-0.391246117993939	0.466350115975179
"WALKING"	-0.418883263492032	0.472049714137284
"WALKING"	-0.400105121374153	0.479567589699392
"WALKING"	-0.369589744023351	0.465849947362883
"WALKING"	-0.373581751408913	0.463242488554614
"WALKING"	-0.376667637286542	0.464665923959201
"WALKING"	-0.360162178540481	0.465238599428719
"WALKING"	-0.361803416907112	0.465657591694445
"WALKING"	-0.359371105966132	0.471326199135904
"WALKING"	-0.370782572259715	0.463636122767358
"WALKING"	-0.363287800250624	0.459368291851137
"WALKING"	-0.352351910649376	0.455496742383239
"WALKING"	-0.371431309434581	0.454704429939426
"WALKING"	-0.378511156573262	0.459306577557765
"WALKING"	-0.380119454198752	0.466908150030077
"WALKING_DOWNSTAIRS"	-0.393050114523387	0.485725217385934
"WALKING_DOWNSTAIRS"	-0.353877348514759	0.475537814635915
"WALKING_DOWNSTAIRS"	-0.308010604883565	0.464852578354938
"WALKING_DOWNSTAIRS"	-0.296006169953832	0.468565726843319
"WALKING_DOWNSTAIRS"	-0.328217465047417	0.459327805206788
"WALKING_DOWNSTAIRS"	-0.325445450271301	0.459999372776036
"WALKING_DOWNSTAIRS"	-0.350338424973084	0.470915132661118
"WALKING_DOWNSTAIRS"	-0.314323526975276	0.474426538896644
"WALKING_DOWNSTAIRS"	-0.329543464137594	0.464233645541697
"WALKING_DOWNSTAIRS"	-0.335438483656328	0.468325700860756
"WALKING_DOWNSTAIRS"	-0.305000162869855	0.468616440849557
"WALKING_DOWNSTAIRS"	-0.282688773109447	0.452496474537909
"WALKING_DOWNSTAIRS"	-0.291296488260303	0.454992059855084
"WALKING_DOWNSTAIRS"	-0.318855954974759	0.463030530437031
"WALKING_DOWNSTAIRS"	-0.303907330571638	0.457006237972727
"WALKING_DOWNSTAIRS"	-0.286067247393761	0.466783171722174
"WALKING_DOWNSTAIRS"	-0.352341803773262	0.474014893491804
"WALKING_DOWNSTAIRS"	-0.344629252261141	0.479176227170877
"WALKING_DOWNSTAIRS"	-0.352773848276292	0.467640658017194
"WALKING_DOWNSTAIRS"	-0.357060617791658	0.466968784410463
"WALKING_DOWNSTAIRS"	-0.367120434949483	0.474255542659053
"WALKING_DOWNSTAIRS"	-0.346173269783066	0.468022080035168
"WALKING_DOWNSTAIRS"	-0.325918462037255	0.461603776516236
"WALKING_DOWNSTAIRS"	-0.324797600283957	0.468011309913647
"WALKING_DOWNSTAIRS"	-0.298649749045847	0.45856316818833
"WALKING_UPSTAIRS"	-0.392197127480585	0.487597304410458
"WALKING_UPSTAIRS"	-0.445585903249733	0.496393588107041
"WALKING_UPSTAIRS"	-0.453296866415686	0.48240795925852
"WALKING_UPSTAIRS"	-0.441834420590374	0.481950358692182
"WALKING_UPSTAIRS"	-0.437824652956649	0.482174731825132
"WALKING_UPSTAIRS"	-0.450062824409804	0.480748347264872
"WALKING_UPSTAIRS"	-0.450879830811943	0.492529792001958
"WALKING_UPSTAIRS"	-0.441515902234955	0.487701225133533
"WALKING_UPSTAIRS"	-0.450382071387487	0.485292133888092
"WALKING_UPSTAIRS"	-0.430946767007665	0.490831978185691
"WALKING_UPSTAIRS"	-0.410356191909982	0.488634785085397
"WALKING_UPSTAIRS"	-0.388036895019251	0.482388076623755
"WALKING_UPSTAIRS"	-0.408090577640642	0.477057925275065
"WALKING_UPSTAIRS"	-0.409882162089305	0.478606732699916
"WALKING_UPSTAIRS"	-0.400425214622816	0.481837143230087
"WALKING_UPSTAIRS"	-0.397243733786631	0.476154572402629
"WALKING_UPSTAIRS"	-0.410595635453832	0.480518376546873
"WALKING_UPSTAIRS"	-0.411543743577897	0.479455388867502
"WALKING_UPSTAIRS"	-0.399080469468984	0.473308614251883
"WALKING_UPSTAIRS"	-0.429522919934225	0.488779599739011
"WALKING_UPSTAIRS"	-0.410508143060963	0.490713358078404
"WALKING_UPSTAIRS"	-0.428389550642995	0.479924847256694
"WALKING_UPSTAIRS"	-0.407396696755615	0.479745250608793
"WALKING_UPSTAIRS"	-0.401118117459715	0.47359230218583
"WALKING_UPSTAIRS"	-0.414562821099643	0.484065486570379
"WALKING_UPSTAIRS"	-0.399521499695972	0.479624317471376
"WALKING_UPSTAIRS"	-0.406054621368806	0.480721962366929
"WALKING_UPSTAIRS"	-0.417302838095062	0.482500439311963
"STANDING"	-0.607134565982353	0.521794067235411
"STANDING"	-0.632330085291818	0.534123043203569
"STANDING"	-0.630075984458645	0.543069108692944
"STANDING"	-0.651568056252228	0.520127836341693
"STANDING"	-0.649795090514209	0.523530960056632
"STANDING"	-0.648555973303191	0.523076484047834
"STANDING"	-0.647569610122569	0.529620094607562
"STANDING"	-0.648117042918592	0.530742400386003
"STANDING"	-0.647465783797148	0.526420418280068
"STANDING"	-0.654981872388841	0.522787878181474
"STANDING"	-0.650398157751515	0.529789737841638
"STANDING"	-0.655106628083601	0.526410747754123
"STANDING"	-0.644481084343494	0.53562177055621
"STANDING"	-0.634083472198396	0.516906826275631
"STANDING"	-0.628671589138503	0.519157044776299
"STANDING"	-0.650367471602496	0.51488229099401
"STANDING"	-0.652894308885562	0.533033248561277
"STANDING"	-0.649749320498039	0.523768536143298
"STANDING"	-0.642702812282175	0.520970999734085
"STANDING"	-0.601649200035811	0.550017129570851
"STANDING"	-0.613596299389305	0.558133997622609
"STANDING"	-0.645030234048663	0.545950829648837
"STANDING"	-0.658862111991444	0.515057654195672
"STANDING"	-0.623182568819073	0.527429931864561
"STANDING"	-0.621082210545989	0.541503741913562
"STANDING"	-0.65138497726344	0.548167048988014
"STANDING"	-0.661273646152941	0.533264787036237
"STANDING"	-0.649477368668984	0.544733043346673
"STANDING"	-0.654162308060838	0.543780058470221
"STANDING"	-0.656816755190196	0.539322801963578
"STANDING"	-0.64725922925139	0.525710636404653
"STANDING"	-0.655991796769519	0.514460669896425
"STANDING"	-0.650266989899911	0.529751054981034
"STANDING"	-0.65069401966025	0.532222105660201
"STANDING"	-0.661436494456845	0.526004878320816
"STANDING"	-0.657842370208057	0.524456230717865
"SITTING"	-0.535515794406952	0.559167454186255
"SITTING"	-0.612634798491444	0.577354522641259
"SITTING"	-0.629376204370945	0.556915583174542
"SITTING"	-0.645219490304635	0.53279532973807
"SITTING"	-0.64809736595713	0.524456286939327
"SITTING"	-0.65162133404082	0.528298600110013
"SITTING"	-0.651880444191178	0.53207992053409
"SITTING"	-0.648506414341177	0.533622922634657
"SITTING"	-0.649338756512014	0.537716574235856
"SITTING"	-0.648270151528877	0.537846770479021
"SITTING"	-0.653927785843315	0.533281224969694
"SITTING"	-0.654802211965954	0.530621180921992
"SITTING"	-0.656730112255169	0.535376231823309
"SITTING"	-0.655728357473797	0.541319459397752
"SITTING"	-0.649620859217291	0.544411731714769
"SITTING"	-0.652715312691087	0.546063176334899
"SITTING"	-0.585147748813316	0.540927675299023
"SITTING"	-0.622713137727255	0.547064015935095
"SITTING"	-0.63974523112902	0.534145162096313
"SITTING"	-0.643115798453119	0.540772706586019
"SITTING"	-0.645141000351337	0.544857856748658
"SITTING"	-0.647788211780214	0.553029842264759
"SITTING"	-0.652977734404854	0.533721529435391
"SITTING"	-0.648239941541248	0.528991515304274
"SITTING"	-0.633729429516756	0.558282054488026
"SITTING"	-0.635002957869162	0.552147905185791
"SITTING"	-0.635094472667237	0.548059911950998
"SITTING"	-0.643472270152656	0.548594735388347
"SITTING"	-0.658799717564528	0.52049491372163
"SITTING"	-0.651516204773262	0.52103189688125
"SITTING"	-0.650814735461141	0.523982009117826
"SITTING"	-0.647163649353048	0.523554243664426
"SITTING"	-0.637654793790909	0.536971163219998
"SITTING"	-0.656636217293405	0.521190450093642
"LAYING"	-0.570330864304813	0.546335240842016
"LAYING"	-0.618771210936453	0.561032788816943
"LAYING"	-0.632344369041177	0.551945439829064
"LAYING"	-0.634878944706774	0.547433261065207
"LAYING"	-0.649780244371658	0.53344480834867
"LAYING"	-0.661441957115686	0.534121844466771
"LAYING"	-0.650556009831943	0.541159182076015
"LAYING"	-0.650564939660784	0.541330361690671
"LAYING"	-0.651051476376471	0.54325249250492
"LAYING"	-0.646554468534991	0.559151290731452
"LAYING"	-0.651119870954724	0.54148673742698
"LAYING"	-0.651554449259358	0.535823455298391
"LAYING"	-0.649025685786453	0.541430907532047
"LAYING"	-0.648723264809982	0.543689733419685
"LAYING"	-0.65002629999893	0.540121280595152
"LAYING"	-0.657390654414439	0.550703697489795
"LAYING"	-0.642608551513547	0.54974500185418
"LAYING"	-0.648111129189091	0.537965016924191
"LAYING"	-0.646439522906417	0.546120851762345
"LAYING"	-0.588265194341711	0.563536804152511
"LAYING"	-0.624166047624622	0.555754178127245
"LAYING"	-0.635766481740802	0.550130884329232
"LAYING"	-0.648550668097802	0.542737029251609
"LAYING"	-0.660924184406417	0.533227275427161
"LAYING"	-0.649982491468984	0.541796286581551
"LAYING"	-0.648835366932977	0.5443263127799
"LAYING"	-0.653392976710927	0.54152359914389
"LAYING"	-0.639472686269964	0.552275554454455
"LAYING"	-0.637900749593048	0.549956876189387
"LAYING"	-0.657732441325847	0.534652835334916
"LAYING"	-0.650987365285918	0.546130495984951
"LAYING"	-0.645130267258289	0.551108692519858
"LAYING"	-0.644900626379323	0.547339445619718
"LAYING"	-0.642602193806417	0.553516387968125
"LAYING"	-0.65368103404877	0.5372777722752
"LAYING"	-0.646783792073975	0.547438250820917
"LAYING"	-0.645399453554902	0.547473730822257
"LAYING"	-0.650828768524064	0.542784729836298
"LAYING"	-0.653046288409057	0.539086025910859
"LAYING"	-0.647302268299822	0.545355882979735
"LAYING"	-0.6463074302959	0.549763405825145
"LAYING"	-0.633309073347772	0.539580361430801
"WALKING"	-0.408314523601426	0.475174683784954
"WALKING"	-0.406841643703565	0.472489172249717
"WALKING"	-0.418831096099982	0.473431784377346
"WALKING"	-0.432320993529947	0.470301384816465
"WALKING"	-0.434345448575758	0.469381319895805
"WALKING"	-0.420675804481688	0.466220653657277
"WALKING"	-0.421866402647772	0.470728912646206
"WALKING"	-0.41279243500303	0.464106397428242
"WALKING"	-0.411442879098217	0.476002790770512
"WALKING"	-0.417780545301426	0.476316087498217
"WALKING"	-0.401859996632977	0.47527453342049
"WALKING"	-0.397814574869875	0.466405764758936
"WALKING"	-0.390435211894474	0.462871610198314
"WALKING"	-0.39346128693369	0.461368608661064
"WALKING"	-0.403765871421747	0.460003408222672
"WALKING"	-0.414207809034225	0.462513059653587
"WALKING"	-0.406311145081818	0.468012219721796
"WALKING"	-0.391356420543993	0.454764804659149
"WALKING"	-0.37214822625205	0.463856522232387
"WALKING"	-0.360611656786096	0.456215112930085
"WALKING"	-0.374263138694563	0.465492562121911
"WALKING"	-0.382338325788948	0.459272508306209
"WALKING"	-0.389036031561676	0.456822545874836
"WALKING"	-0.390222112027273	0.458871235285476
"WALKING"	-0.382848980389661	0.460908718428154
