"Subject"	"Activity"	"Mean"
25	"WALKING_UPSTAIRS"	-0.475568624457504
25	"WALKING_UPSTAIRS"	-0.4984553602082
25	"WALKING_UPSTAIRS"	-0.492654573664349
25	"WALKING_UPSTAIRS"	-0.465401562427094
25	"WALKING_UPSTAIRS"	-0.45331659645918
25	"WALKING_UPSTAIRS"	-0.461639705426203
25	"WALKING_UPSTAIRS"	-0.477574215735651
25	"WALKING_UPSTAIRS"	-0.470087134096257
25	"WALKING_UPSTAIRS"	-0.475641339205526
25	"WALKING_UPSTAIRS"	-0.462875688226916
25	"WALKING_UPSTAIRS"	-0.459525813644563
25	"WALKING_UPSTAIRS"	-0.487960715381818
25	"WALKING_UPSTAIRS"	-0.490312383359572
25	"WALKING_UPSTAIRS"	-0.457969084704349
25	"WALKING_UPSTAIRS"	-0.466908895984492
25	"WALKING_UPSTAIRS"	-0.466231184781996
25	"WALKING_UPSTAIRS"	-0.464337829994296
25	"WALKING_UPSTAIRS"	-0.461694613691622
25	"WALKING_UPSTAIRS"	-0.451065082692995
25	"WALKING_UPSTAIRS"	-0.454394331346168
25	"WALKING_UPSTAIRS"	-0.439686431647594
25	"WALKING_UPSTAIRS"	-0.47318494114082
25	"WALKING_UPSTAIRS"	-0.486296652753476
26	"STANDING"	-0.588351210934367
26	"STANDING"	-0.627878761067023
26	"STANDING"	-0.641414343821034
26	"STANDING"	-0.649102918072217
26	"STANDING"	-0.653655984526025
26	"STANDING"	-0.650609454468628
26	"STANDING"	-0.645819779659358
26	"STANDING"	-0.64515861737451
26	"STANDING"	-0.637601849537077
26	"STANDING"	-0.628504291823315
26	"STANDING"	-0.650284816955401
26	"STANDING"	-0.655522789446702
26	"STANDING"	-0.659150126034581
26	"STANDING"	-0.653546631337772
26	"STANDING"	-0.651357767624599
26	"STANDING"	-0.645549693459715
26	"STANDING"	-0.647866115337611
26	"STANDING"	-0.636330288868806
26	"STANDING"	-0.639626750611586
26	"STANDING"	-0.63237876415246
26	"STANDING"	-0.655070633032442
26	"STANDING"	-0.652305706504973
26	"STANDING"	-0.653544956378253
26	"STANDING"	-0.655779047399822
26	"STANDING"	-0.585185190873619
26	"STANDING"	-0.623472510810945
26	"STANDING"	-0.634844189928699
26	"STANDING"	-0.647601275076471
26	"STANDING"	-0.655699569884492
26	"STANDING"	-0.651575609180392
26	"STANDING"	-0.651946051263636
26	"STANDING"	-0.643507490815918
26	"STANDING"	-0.644643032489483
26	"STANDING"	-0.656744063955972
26	"STANDING"	-0.65524974244795
26	"STANDING"	-0.652919327443315
26	"STANDING"	-0.653884810597861
26	"STANDING"	-0.65659484420107
26	"SITTING"	-0.61707506398574
26	"SITTING"	-0.560348381503882
26	"SITTING"	-0.562211195457754
26	"SITTING"	-0.568249493955793
26	"SITTING"	-0.628590721915009
26	"SITTING"	-0.640269584051159
26	"SITTING"	-0.649538639991444
26	"SITTING"	-0.652457371000945
26	"SITTING"	-0.653486429306328
26	"SITTING"	-0.650089584494545
26	"SITTING"	-0.647896050578075
26	"SITTING"	-0.653407145600535
26	"SITTING"	-0.648690913915865
26	"SITTING"	-0.642643309214795
26	"SITTING"	-0.643504121212299
26	"SITTING"	-0.656263432786631
26	"SITTING"	-0.647015022110677
26	"SITTING"	-0.643726875758289
26	"SITTING"	-0.652551976282353
26	"SITTING"	-0.653079240608734
26	"SITTING"	-0.653849044480588
26	"SITTING"	-0.623706158528449
26	"SITTING"	-0.636108756678788
26	"SITTING"	-0.643675869300178
26	"SITTING"	-0.649932415216578
26	"SITTING"	-0.655076500461517
26	"SITTING"	-0.658996872628877
26	"SITTING"	-0.667076276863904
26	"SITTING"	-0.665490205293423
26	"SITTING"	-0.657219705497148
26	"SITTING"	-0.657236454564601
26	"SITTING"	-0.659295815059055
26	"SITTING"	-0.651863712346702
26	"SITTING"	-0.65521563322984
26	"SITTING"	-0.664561674465182
26	"SITTING"	-0.66278465517877
26	"SITTING"	-0.661484706921034
26	"SITTING"	-0.656827368714082
26	"SITTING"	-0.649268863418984
26	"SITTING"	-0.648586498129768
26	"SITTING"	-0.651790678236578
26	"SITTING"	-0.652188124459715
26	"SITTING"	-0.650043919971658
26	"SITTING"	-0.649930586271836
26	"LAYING"	-0.557136397251141
26	"LAYING"	-0.622019112813725
26	"LAYING"	-0.632479578402852
26	"LAYING"	-0.636555922823422
26	"LAYING"	-0.631354244941711
26	"LAYING"	-0.652456107815508
26	"LAYING"	-0.64793766940959
26	"LAYING"	-0.650919810634403
26	"LAYING"	-0.651869865995365
26	"LAYING"	-0.644933750274866
26	"LAYING"	-0.642062385137611
26	"LAYING"	-0.642363507310788
26	"LAYING"	-0.651649983606774
26	"LAYING"	-0.647303927030125
26	"LAYING"	-0.648944169925134
26	"LAYING"	-0.638309037940267
26	"LAYING"	-0.637695116210695
26	"LAYING"	-0.571096515571123
26	"LAYING"	-0.606265134586471
26	"LAYING"	-0.625660850541889
26	"LAYING"	-0.639752092089127
26	"LAYING"	-0.651453211246078
26	"LAYING"	-0.649050382156399
26	"LAYING"	-0.647378231565686
26	"LAYING"	-0.64143909298467
26	"LAYING"	-0.642743925147772
26	"LAYING"	-0.644016831416399
26	"LAYING"	-0.644146200713512
26	"LAYING"	-0.646607247948955
26	"LAYING"	-0.649397254487308
26	"LAYING"	-0.648017481175223
26	"LAYING"	-0.640026959114082
26	"LAYING"	-0.645169755170321
26	"LAYING"	-0.646917977854367
26	"WALKING"	-0.431481275377234
26	"WALKING"	-0.403709672739216
26	"WALKING"	-0.390579321843316
26	"WALKING"	-0.394059946205704
26	"WALKING"	-0.403334703694652
26	"WALKING"	-0.401675792820588
26	"WALKING"	-0.391524153289483
26	"WALKING"	-0.380154407787344
26	"WALKING"	-0.384543666334225
26	"WALKING"	-0.382538091388592
26	"WALKING"	-0.372778056261248
26	"WALKING"	-0.393948858615258
26	"WALKING"	-0.402125703886988
26	"WALKING"	-0.391246117993939
26	"WALKING"	-0.418883263492032
26	"WALKING"	-0.400105121374153
26	"WALKING"	-0.369589744023351
26	"WALKING"	-0.373581751408913
26	"WALKING"	-0.376667637286542
26	"WALKING"	-0.360162178540481
26	"WALKING"	-0.361803416907112
26	"WALKING"	-0.359371105966132
26	"WALKING"	-0.370782572259715
26	"WALKING"	-0.363287800250624
26	"WALKING"	-0.352351910649376
26	"WALKING"	-0.371431309434581
26	"WALKING"	-0.378511156573262
26	"WALKING"	-0.380119454198752
26	"WALKING_DOWNSTAIRS"	-0.393050114523387
26	"WALKING_DOWNSTAIRS"	-0.353877348514759
26	"WALKING_DOWNSTAIRS"	-0.308010604883565
26	"WALKING_DOWNSTAIRS"	-0.296006169953832
26	"WALKING_DOWNSTAIRS"	-0.328217465047417
26	"WALKING_DOWNSTAIRS"	-0.325445450271301
26	"WALKING_DOWNSTAIRS"	-0.350338424973084
26	"WALKING_DOWNSTAIRS"	-0.314323526975276
26	"WALKING_DOWNSTAIRS"	-0.329543464137594
26	"WALKING_DOWNSTAIRS"	-0.335438483656328
26	"WALKING_DOWNSTAIRS"	-0.305000162869855
26	"WALKING_DOWNSTAIRS"	-0.282688773109447
26	"WALKING_DOWNSTAIRS"	-0.291296488260303
26	"WALKING_DOWNSTAIRS"	-0.318855954974759
26	"WALKING_DOWNSTAIRS"	-0.303907330571638
26	"WALKING_DOWNSTAIRS"	-0.286067247393761
26	"WALKING_DOWNSTAIRS"	-0.352341803773262
26	"WALKING_DOWNSTAIRS"	-0.344629252261141
26	"WALKING_DOWNSTAIRS"	-0.352773848276292
26	"WALKING_DOWNSTAIRS"	-0.357060617791658
26	"WALKING_DOWNSTAIRS"	-0.367120434949483
26	"WALKING_DOWNSTAIRS"	-0.346173269783066
26	"WALKING_DOWNSTAIRS"	-0.325918462037255
26	"WALKING_DOWNSTAIRS"	-0.324797600283957
26	"WALKING_DOWNSTAIRS"	-0.298649749045847
26	"WALKING_UPSTAIRS"	-0.392197127480585
26	"WALKING_UPSTAIRS"	-0.445585903249733
26	"WALKING_UPSTAIRS"	-0.453296866415686
26	"WALKING_UPSTAIRS"	-0.441834420590374
26	"WALKING_UPSTAIRS"	-0.437824652956649
26	"WALKING_UPSTAIRS"	-0.450062824409804
26	"WALKING_UPSTAIRS"	-0.450879830811943
26	"WALKING_UPSTAIRS"	-0.441515902234955
26	"WALKING_UPSTAIRS"	-0.450382071387487
26	"WALKING_UPSTAIRS"	-0.430946767007665
26	"WALKING_UPSTAIRS"	-0.410356191909982
26	"WALKING_UPSTAIRS"	-0.388036895019251
26	"WALKING_UPSTAIRS"	-0.408090577640642
26	"WALKING_UPSTAIRS"	-0.409882162089305
26	"WALKING_UPSTAIRS"	-0.400425214622816
26	"WALKING_UPSTAIRS"	-0.397243733786631
26	"WALKING_UPSTAIRS"	-0.410595635453832
26	"WALKING_UPSTAIRS"	-0.411543743577897
26	"WALKING_UPSTAIRS"	-0.399080469468984
26	"WALKING_UPSTAIRS"	-0.429522919934225
26	"WALKING_UPSTAIRS"	-0.410508143060963
26	"WALKING_UPSTAIRS"	-0.428389550642995
26	"WALKING_UPSTAIRS"	-0.407396696755615
26	"WALKING_UPSTAIRS"	-0.401118117459715
26	"WALKING_UPSTAIRS"	-0.414562821099643
26	"WALKING_UPSTAIRS"	-0.399521499695972
26	"WALKING_UPSTAIRS"	-0.406054621368806
26	"WALKING_UPSTAIRS"	-0.417302838095062
26	"STANDING"	-0.607134565982353
26	"STANDING"	-0.632330085291818
26	"STANDING"	-0.630075984458645
26	"STANDING"	-0.651568056252228
26	"STANDING"	-0.649795090514209
26	"STANDING"	-0.648555973303191
26	"STANDING"	-0.647569610122569
26	"STANDING"	-0.648117042918592
26	"STANDING"	-0.647465783797148
26	"STANDING"	-0.654981872388841
26	"STANDING"	-0.650398157751515
26	"STANDING"	-0.655106628083601
26	"STANDING"	-0.644481084343494
26	"STANDING"	-0.634083472198396
26	"STANDING"	-0.628671589138503
26	"STANDING"	-0.650367471602496
26	"STANDING"	-0.652894308885562
26	"STANDING"	-0.649749320498039
26	"STANDING"	-0.642702812282175
26	"STANDING"	-0.601649200035811
26	"STANDING"	-0.613596299389305
26	"STANDING"	-0.645030234048663
26	"STANDING"	-0.658862111991444
26	"STANDING"	-0.623182568819073
26	"STANDING"	-0.621082210545989
26	"STANDING"	-0.65138497726344
26	"STANDING"	-0.661273646152941
26	"STANDING"	-0.649477368668984
26	"STANDING"	-0.654162308060838
26	"STANDING"	-0.656816755190196
26	"STANDING"	-0.64725922925139
26	"STANDING"	-0.655991796769519
26	"STANDING"	-0.650266989899911
26	"STANDING"	-0.65069401966025
26	"STANDING"	-0.661436494456845
26	"STANDING"	-0.657842370208057
26	"SITTING"	-0.535515794406952
26	"SITTING"	-0.612634798491444
26	"SITTING"	-0.629376204370945
26	"SITTING"	-0.645219490304635
26	"SITTING"	-0.64809736595713
26	"SITTING"	-0.65162133404082
26	"SITTING"	-0.651880444191178
26	"SITTING"	-0.648506414341177
26	"SITTING"	-0.649338756512014
26	"SITTING"	-0.648270151528877
26	"SITTING"	-0.653927785843315
26	"SITTING"	-0.654802211965954
26	"SITTING"	-0.656730112255169
26	"SITTING"	-0.655728357473797
26	"SITTING"	-0.649620859217291
26	"SITTING"	-0.652715312691087
26	"SITTING"	-0.585147748813316
26	"SITTING"	-0.622713137727255
26	"SITTING"	-0.63974523112902
26	"SITTING"	-0.643115798453119
26	"SITTING"	-0.645141000351337
26	"SITTING"	-0.647788211780214
26	"SITTING"	-0.652977734404854
26	"SITTING"	-0.648239941541248
26	"SITTING"	-0.633729429516756
26	"SITTING"	-0.635002957869162
26	"SITTING"	-0.635094472667237
26	"SITTING"	-0.643472270152656
26	"SITTING"	-0.658799717564528
26	"SITTING"	-0.651516204773262
26	"SITTING"	-0.650814735461141
26	"SITTING"	-0.647163649353048
26	"SITTING"	-0.637654793790909
26	"SITTING"	-0.656636217293405
26	"LAYING"	-0.570330864304813
26	"LAYING"	-0.618771210936453
26	"LAYING"	-0.632344369041177
26	"LAYING"	-0.634878944706774
26	"LAYING"	-0.649780244371658
26	"LAYING"	-0.661441957115686
26	"LAYING"	-0.650556009831943
26	"LAYING"	-0.650564939660784
26	"LAYING"	-0.651051476376471
26	"LAYING"	-0.646554468534991
26	"LAYING"	-0.651119870954724
26	"LAYING"	-0.651554449259358
26	"LAYING"	-0.649025685786453
26	"LAYING"	-0.648723264809982
26	"LAYING"	-0.65002629999893
26	"LAYING"	-0.657390654414439
26	"LAYING"	-0.642608551513547
26	"LAYING"	-0.648111129189091
26	"LAYING"	-0.646439522906417
26	"LAYING"	-0.588265194341711
26	"LAYING"	-0.624166047624622
26	"LAYING"	-0.635766481740802
26	"LAYING"	-0.648550668097802
26	"LAYING"	-0.660924184406417
26	"LAYING"	-0.649982491468984
26	"LAYING"	-0.648835366932977
26	"LAYING"	-0.653392976710927
26	"LAYING"	-0.639472686269964
26	"LAYING"	-0.637900749593048
26	"LAYING"	-0.657732441325847
26	"LAYING"	-0.650987365285918
26	"LAYING"	-0.645130267258289
26	"LAYING"	-0.644900626379323
26	"LAYING"	-0.642602193806417
26	"LAYING"	-0.65368103404877
26	"LAYING"	-0.646783792073975
26	"LAYING"	-0.645399453554902
26	"LAYING"	-0.650828768524064
26	"LAYING"	-0.653046288409057
26	"LAYING"	-0.647302268299822
26	"LAYING"	-0.6463074302959
26	"LAYING"	-0.633309073347772
26	"WALKING"	-0.408314523601426
26	"WALKING"	-0.406841643703565
26	"WALKING"	-0.418831096099982
26	"WALKING"	-0.432320993529947
26	"WALKING"	-0.434345448575758
26	"WALKING"	-0.420675804481688
26	"WALKING"	-0.421866402647772
26	"WALKING"	-0.41279243500303
26	"WALKING"	-0.411442879098217
26	"WALKING"	-0.417780545301426
26	"WALKING"	-0.401859996632977
26	"WALKING"	-0.397814574869875
26	"WALKING"	-0.390435211894474
26	"WALKING"	-0.39346128693369
26	"WALKING"	-0.403765871421747
26	"WALKING"	-0.414207809034225
26	"WALKING"	-0.406311145081818
26	"WALKING"	-0.391356420543993
26	"WALKING"	-0.37214822625205
26	"WALKING"	-0.360611656786096
26	"WALKING"	-0.374263138694563
26	"WALKING"	-0.382338325788948
26	"WALKING"	-0.389036031561676
26	"WALKING"	-0.390222112027273
26	"WALKING"	-0.382848980389661
26	"WALKING"	-0.392227541652585
26	"WALKING"	-0.399296306482531
26	"WALKING"	-0.386336020741123
26	"WALKING"	-0.371569898054189
26	"WALKING"	-0.388537979078538
26	"WALKING"	-0.394308081579323
26	"WALKING_DOWNSTAIRS"	-0.366070799360089
26	"WALKING_DOWNSTAIRS"	-0.365504466048663
26	"WALKING_DOWNSTAIRS"	-0.360159534115508
26	"WALKING_DOWNSTAIRS"	-0.350250148830303
26	"WALKING_DOWNSTAIRS"	-0.37018630849697
26	"WALKING_DOWNSTAIRS"	-0.380279350634759
26	"WALKING_DOWNSTAIRS"	-0.386521146039572
26	"WALKING_DOWNSTAIRS"	-0.353708931143494
26	"WALKING_DOWNSTAIRS"	-0.350103604402317
26	"WALKING_DOWNSTAIRS"	-0.288873744379323
26	"WALKING_DOWNSTAIRS"	-0.298269337534403
26	"WALKING_DOWNSTAIRS"	-0.286019033524955
26	"WALKING_DOWNSTAIRS"	-0.286446668364759
26	"WALKING_DOWNSTAIRS"	-0.313373842533868
26	"WALKING_DOWNSTAIRS"	-0.313178543795633
26	"WALKING_DOWNSTAIRS"	-0.27669231270713
26	"WALKING_DOWNSTAIRS"	-0.30487985163107
26	"WALKING_UPSTAIRS"	-0.416213095085027
26	"WALKING_UPSTAIRS"	-0.415608306369875
26	"WALKING_UPSTAIRS"	-0.397213861889733
26	"WALKING_UPSTAIRS"	-0.394334941991069
26	"WALKING_UPSTAIRS"	-0.412823100308913
26	"WALKING_UPSTAIRS"	-0.417827577414795
26	"WALKING_UPSTAIRS"	-0.399028805857041
26	"WALKING_UPSTAIRS"	-0.383592334750267
26	"WALKING_UPSTAIRS"	-0.391963207478556
26	"WALKING_UPSTAIRS"	-0.399993632536185
26	"WALKING_UPSTAIRS"	-0.376580987016221
26	"WALKING_UPSTAIRS"	-0.401490437009002
26	"WALKING_UPSTAIRS"	-0.41502554181943
26	"WALKING_UPSTAIRS"	-0.443225758233333
26	"WALKING_UPSTAIRS"	-0.432613663632032
26	"WALKING_UPSTAIRS"	-0.425318579601783
26	"WALKING_UPSTAIRS"	-0.413812435935116
26	"WALKING_UPSTAIRS"	-0.419697565020856
26	"WALKING_DOWNSTAIRS"	-0.339343228867558
26	"WALKING_DOWNSTAIRS"	-0.311552856233512
26	"WALKING_DOWNSTAIRS"	-0.277075093782888
26	"WALKING_DOWNSTAIRS"	-0.260371187623601
26	"WALKING_DOWNSTAIRS"	-0.251253240556578
26	"WALKING_DOWNSTAIRS"	-0.267683337888235
26	"WALKING_DOWNSTAIRS"	-0.266791776348128
26	"WALKING_DOWNSTAIRS"	-0.30753578137148
26	"WALKING_UPSTAIRS"	-0.401467893398587
26	"WALKING_UPSTAIRS"	-0.401558151003565
26	"WALKING_UPSTAIRS"	-0.417238542660428
26	"WALKING_UPSTAIRS"	-0.39759488910303
26	"WALKING_UPSTAIRS"	-0.399183433764421
26	"WALKING_UPSTAIRS"	-0.394805119347772
26	"WALKING_UPSTAIRS"	-0.375699348781105
26	"WALKING_UPSTAIRS"	-0.367714320595526
26	"WALKING_UPSTAIRS"	-0.386219305021533
27	"STANDING"	-0.626504892415134
27	"STANDING"	-0.657181047100339
27	"STANDING"	-0.655898916218431
27	"STANDING"	-0.645209148864706
27	"STANDING"	-0.651216420218004
27	"STANDING"	-0.65370568918984
27	"STANDING"	-0.652625377745633
27	"STANDING"	-0.656461613035472
27	"STANDING"	-0.651305032698217
27	"STANDING"	-0.651813294078788
27	"STANDING"	-0.640172176761854
27	"STANDING"	-0.635313559262032
27	"STANDING"	-0.642521569968806
27	"STANDING"	-0.648076376423886
27	"STANDING"	-0.658958692327273
27	"STANDING"	-0.63829140581975
27	"STANDING"	-0.641246168540408
27	"STANDING"	-0.6607956647082
27	"STANDING"	-0.603374594378966
27	"STANDING"	-0.629681221717647
27	"STANDING"	-0.631944862465722
27	"STANDING"	-0.644990747402175
27	"STANDING"	-0.653721991235651
27	"STANDING"	-0.658957706982496
27	"STANDING"	-0.660667271531016
27	"STANDING"	-0.656717711164706
27	"STANDING"	-0.649073498599643
27	"STANDING"	-0.659557307604902
27	"STANDING"	-0.659097295821569
27	"STANDING"	-0.66943282508877
27	"STANDING"	-0.665391105259715
27	"STANDING"	-0.652573147864528
27	"STANDING"	-0.6522639174918
27	"STANDING"	-0.657224677359298
27	"STANDING"	-0.649770219643458
27	"STANDING"	-0.652668365856328
27	"SITTING"	-0.593412499508734
27	"SITTING"	-0.621197055489127
27	"SITTING"	-0.64527518758467
27	"SITTING"	-0.651006806152816
27	"SITTING"	-0.654417670901961
27	"SITTING"	-0.658741519320856
27	"SITTING"	-0.652012258634403
27	"SITTING"	-0.653746701464706
27	"SITTING"	-0.649387154756863
27	"SITTING"	-0.651091313988057
27	"SITTING"	-0.652059015983779
27	"SITTING"	-0.64959181471836
27	"SITTING"	-0.658266352180214
27	"SITTING"	-0.657024026432977
27	"SITTING"	-0.653987666295365
27	"SITTING"	-0.658284218503387
27	"SITTING"	-0.657376075602602
27	"SITTING"	-0.653267860458467
27	"SITTING"	-0.603781599548841
27	"SITTING"	-0.628158784843672
27	"SITTING"	-0.638159021670945
27	"SITTING"	-0.649794960778378
27	"SITTING"	-0.651685541947237
27	"SITTING"	-0.652671911874866
27	"SITTING"	-0.656395295697861
27	"SITTING"	-0.656757952581818
27	"SITTING"	-0.659754384681979
27	"SITTING"	-0.65909287109943
27	"SITTING"	-0.655710050678788
27	"SITTING"	-0.655005346160963
27	"SITTING"	-0.658505807015312
27	"SITTING"	-0.65143205327344
27	"SITTING"	-0.655211096546881
27	"SITTING"	-0.657723471780749
27	"SITTING"	-0.647947210731194
27	"SITTING"	-0.654506631135651
27	"SITTING"	-0.65474650296426
27	"LAYING"	-0.623602015676827
27	"LAYING"	-0.633154179181676
27	"LAYING"	-0.641290002224421
27	"LAYING"	-0.652998903780214
27	"LAYING"	-0.648921046533333
27	"LAYING"	-0.645266547355437
27	"LAYING"	-0.64141000065811
27	"LAYING"	-0.647338078332977
27	"LAYING"	-0.649294785368806
27	"LAYING"	-0.653591827421569
27	"LAYING"	-0.654525429176185
27	"LAYING"	-0.645882347210339
27	"LAYING"	-0.649648138620857
27	"LAYING"	-0.655427637424955
27	"LAYING"	-0.650036193030125
27	"LAYING"	-0.652690731162228
27	"LAYING"	-0.652420233461854
27	"LAYING"	-0.584111073713904
27	"LAYING"	-0.620692568449911
27	"LAYING"	-0.637601505999661
27	"LAYING"	-0.646631162910731
27	"LAYING"	-0.654442983119715
27	"LAYING"	-0.656265982061854
27	"LAYING"	-0.660642507251337
27	"LAYING"	-0.65730233854385
27	"LAYING"	-0.650701356956061
27	"LAYING"	-0.655891042662674
27	"LAYING"	-0.650369891949144
27	"LAYING"	-0.657462913643672
27	"LAYING"	-0.655397182651123
27	"LAYING"	-0.659016792094831
27	"LAYING"	-0.657370503710695
27	"LAYING"	-0.651283301633583
27	"LAYING"	-0.652427476248289
27	"LAYING"	-0.656171213637433
27	"LAYING"	-0.641986352531141
27	"WALKING"	-0.41622683443779
27	"WALKING"	-0.364825348342602
27	"WALKING"	-0.35857641412246
27	"WALKING"	-0.369951410751515
27	"WALKING"	-0.357362500340196
27	"WALKING"	-0.350915077766488
27	"WALKING"	-0.375001592760071
27	"WALKING"	-0.379072844082709
27	"WALKING"	-0.3819696306682
27	"WALKING"	-0.387304437866488
27	"WALKING"	-0.379411648502228
27	"WALKING"	-0.379387860799643
27	"WALKING"	-0.387558942112834
27	"WALKING"	-0.375785394954189
27	"WALKING"	-0.42134396680713
27	"WALKING"	-0.386491504241141
27	"WALKING"	-0.375642627577041
27	"WALKING"	-0.379522688882709
27	"WALKING"	-0.403954465947709
27	"WALKING"	-0.411901855810339
27	"WALKING"	-0.380953018680856
27	"WALKING"	-0.367455351516578
27	"WALKING"	-0.369354996679091
27	"WALKING"	-0.367769695221569
27	"WALKING"	-0.377335483917398
27	"WALKING"	-0.403269709851515
27	"WALKING"	-0.384932678222638
27	"WALKING"	-0.38649821922656
27	"WALKING_DOWNSTAIRS"	-0.334283494715936
27	"WALKING_DOWNSTAIRS"	-0.370809552575045
27	"WALKING_DOWNSTAIRS"	-0.327717991793191
27	"WALKING_DOWNSTAIRS"	-0.314748172197326
27	"WALKING_DOWNSTAIRS"	-0.354928418661319
27	"WALKING_DOWNSTAIRS"	-0.322169495796756
27	"WALKING_DOWNSTAIRS"	-0.323990566537665
27	"WALKING_DOWNSTAIRS"	-0.318532144794831
27	"WALKING_DOWNSTAIRS"	-0.315517536694652
27	"WALKING_DOWNSTAIRS"	-0.291778628642246
27	"WALKING_DOWNSTAIRS"	-0.288790508004991
27	"WALKING_DOWNSTAIRS"	-0.262249185255437
27	"WALKING_DOWNSTAIRS"	-0.232354932144742
27	"WALKING_DOWNSTAIRS"	-0.268120011220499
27	"WALKING_DOWNSTAIRS"	-0.325661277899643
27	"WALKING_DOWNSTAIRS"	-0.361952242028895
27	"WALKING_DOWNSTAIRS"	-0.355222355231729
27	"WALKING_DOWNSTAIRS"	-0.353162165175045
27	"WALKING_DOWNSTAIRS"	-0.323139762333463
27	"WALKING_DOWNSTAIRS"	-0.34641746690877
27	"WALKING_DOWNSTAIRS"	-0.369599408516934
27	"WALKING_DOWNSTAIRS"	-0.383539331398574
27	"WALKING_UPSTAIRS"	-0.414279844352228
27	"WALKING_UPSTAIRS"	-0.433912723018182
27	"WALKING_UPSTAIRS"	-0.423366804838681
27	"WALKING_UPSTAIRS"	-0.412551779557219
27	"WALKING_UPSTAIRS"	-0.436513962945098
27	"WALKING_UPSTAIRS"	-0.442641929180927
27	"WALKING_UPSTAIRS"	-0.433534482166132
27	"WALKING_UPSTAIRS"	-0.440325078433278
27	"WALKING_UPSTAIRS"	-0.44164086041836
27	"WALKING_UPSTAIRS"	-0.446507558606774
27	"WALKING_UPSTAIRS"	-0.439351946805704
27	"WALKING_UPSTAIRS"	-0.425075735773797
27	"WALKING_UPSTAIRS"	-0.42991669793902
27	"WALKING_UPSTAIRS"	-0.443420156493137
27	"WALKING_UPSTAIRS"	-0.453205016016043
27	"WALKING_UPSTAIRS"	-0.44521635301385
27	"WALKING_UPSTAIRS"	-0.443677155403565
27	"WALKING_UPSTAIRS"	-0.426703300638966
27	"WALKING_UPSTAIRS"	-0.433374492506827
27	"WALKING_UPSTAIRS"	-0.410439996809947
27	"WALKING_UPSTAIRS"	-0.400540172653832
27	"WALKING_UPSTAIRS"	-0.425838875922282
27	"WALKING_UPSTAIRS"	-0.439315535946524
27	"WALKING_UPSTAIRS"	-0.429243895113726
27	"WALKING_UPSTAIRS"	-0.443552351337968
27	"STANDING"	-0.618024640451319
27	"STANDING"	-0.634154311439269
27	"STANDING"	-0.641847700436007
27	"STANDING"	-0.652056278630357
27	"STANDING"	-0.649570094050802
27	"STANDING"	-0.648997005238859
27	"STANDING"	-0.648355759571123
27	"STANDING"	-0.657444531286257
27	"STANDING"	-0.654737477694296
27	"STANDING"	-0.65574107697344
27	"STANDING"	-0.64704301002139
27	"STANDING"	-0.650274193028699
27	"STANDING"	-0.652792450093048
27	"STANDING"	-0.651994798957932
27	"STANDING"	-0.649856286524777
27	"STANDING"	-0.662625979058289
27	"STANDING"	-0.653305276878966
27	"STANDING"	-0.654778451800481
27	"STANDING"	-0.653308465472371
27	"STANDING"	-0.640581228423226
27	"STANDING"	-0.654540397557754
27	"STANDING"	-0.645141727165722
27	"STANDING"	-0.646424534732406
27	"STANDING"	-0.641107746442068
27	"STANDING"	-0.645800374344973
27	"STANDING"	-0.584248764404278
27	"STANDING"	-0.60657186930303
27	"STANDING"	-0.600260947728253
27	"STANDING"	-0.605113940853832
27	"STANDING"	-0.623665154581996
27	"STANDING"	-0.653656205136542
27	"STANDING"	-0.653176714803244
27	"STANDING"	-0.637544857784848
27	"STANDING"	-0.626020226683957
27	"STANDING"	-0.628999940543137
27	"STANDING"	-0.643710186251159
27	"STANDING"	-0.656720028186453
27	"STANDING"	-0.638054610831907
27	"STANDING"	-0.632493602914583
27	"STANDING"	-0.640709476990948
27	"STANDING"	-0.638590628513547
27	"STANDING"	-0.624070177382905
27	"STANDING"	-0.629622020993405
27	"STANDING"	-0.640358310003922
27	"SITTING"	-0.596886286756685
27	"SITTING"	-0.635282480323672
27	"SITTING"	-0.639531452875579
27	"SITTING"	-0.648890073608913
27	"SITTING"	-0.644245385161676
27	"SITTING"	-0.658757822750392
27	"SITTING"	-0.663302969416221
27	"SITTING"	-0.648851800585027
27	"SITTING"	-0.644261496822513
27	"SITTING"	-0.656752495305205
27	"SITTING"	-0.653696353567665
27	"SITTING"	-0.65152118124189
27	"SITTING"	-0.649912513570768
27	"SITTING"	-0.652349412569804
27	"SITTING"	-0.650554559406595
27	"SITTING"	-0.659679740742246
27	"SITTING"	-0.620599922301248
27	"SITTING"	-0.646555640985027
27	"SITTING"	-0.639909697425526
27	"SITTING"	-0.643352170067736
27	"SITTING"	-0.646362871743494
27	"SITTING"	-0.649171080272818
27	"SITTING"	-0.622974277070232
27	"SITTING"	-0.620981561402674
27	"SITTING"	-0.632222518808734
27	"SITTING"	-0.657179767746934
27	"SITTING"	-0.65504183955615
27	"SITTING"	-0.652285015343316
27	"SITTING"	-0.64285752261754
27	"SITTING"	-0.647998607608734
27	"SITTING"	-0.652263193505847
27	"SITTING"	-0.652110637684492
27	"SITTING"	-0.659558940613191
27	"LAYING"	-0.604690895153832
27	"LAYING"	-0.629568267455758
27	"LAYING"	-0.640411566762032
27	"LAYING"	-0.647700140501034
27	"LAYING"	-0.657411865444385
